unit_id,unit_name,property_id,status,bedroom,bathroom,beds,guests,deleted_at,capacity,created_at,updated_at,temp_column,unit_type_id,old_unit_id
UN1583,Pondok Joglo Odit - Wooden 4 (D),PR0034,2,4,,,,2018-06-21 00:00,,2018-06-20 00:00,2023-04-28 04:26,,676,
UN1584,Pondok Joglo Odit - Whole Villa,PR0034,2,3,,,,2018-10-07 00:00,,2018-06-09 00:00,2023-04-28 04:26,,675,
UN1585,Villa Kulat (Entire),PR0033,2,1,,,,2022-02-09 08:37,,,2023-04-28 04:26,,678,
UN1586,Griya Bausasran 52 - 1,PR0032,2,2,,,,2018-08-19 00:00,,2018-08-17 00:00,2023-04-28 04:26,,680,
UN1587,Griya Bausasran 52 - 2,PR0032,2,3,,,,2018-08-19 00:00,,2018-08-17 00:00,2023-04-28 04:26,,681,
UN1588,Griya Bausasran 52 - 3,PR0032,2,1,,,,2018-08-19 00:00,,2018-08-17 00:00,2023-04-28 04:26,,682,
UN1589,Griya Bausasran 52 - Entire House,PR0032,2,1,,,,2018-08-19 00:00,,2018-08-17 00:00,2023-04-28 04:26,,682,
UN1590,Bingin Surf Left - Room A1,PR0170,2,1,1,1,2,2023-03-22 09:55,2,2018-02-27 00:00,2023-04-28 04:26,,117,
UN1591,Bingin Surf Left - Room A2,PR0170,2,1,1,1,2,2023-03-22 09:55,2,2016-05-14 00:00,2023-04-28 04:26,,117,
UN1592,Bingin Surf Left - Room A3,PR0170,2,1,1,1,2,2023-03-22 09:55,2,2016-05-14 00:00,2023-04-28 04:26,,117,
UN1593,Villa Kulat (2 BR),PR0033,2,2,,,,2022-02-09 08:37,,,2023-04-28 04:26,,679,
UN1594,Cabana Krui Lampung,PR0030,2,4,,,,2018-07-14 00:00,,2018-06-10 00:00,2023-04-28 04:26,,683,
UN1595,Joglo Agung,PR0023,2,2,,,,2018-06-20 00:00,,2018-06-19 00:00,2023-04-28 04:26,,41,
UN1596,Rumah Agung,PR0023,2,3,,,,2018-06-20 00:00,,2018-06-19 00:00,2023-04-28 04:26,,40,
UN1597,Bali Shanti - 102,PR0029,2,3,,,,2018-08-05 00:00,,2018-05-31 00:00,2023-04-28 04:26,,684,
UN1598,Tamu Ibu,PR0305,2,2,,,,2019-12-30 00:00,,2018-06-19 00:00,2023-04-28 04:26,,405,
UN1599,Griya Tiyasan,PR0019,2,2,,,,2019-04-28 00:00,,2018-06-21 00:00,2023-04-28 04:26,,685,
UN1600,Lorong Homestay - Omah Ngarep,PR0018,2,3,,,,2019-04-21 00:00,,2018-10-06 00:00,2023-04-28 04:26,,686,
UN1601,Lorong Homestay - Petruk,PR0018,2,4,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,687,
UN1602,Lorong Homestay - Togog,PR0018,2,3,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,686,
UN1603,Lorong Homestay - Mbilung,PR0018,2,4,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,687,
UN1604,Lorong Homestay - Omah Mburi,PR0018,2,2,,,,2019-04-20 00:00,,2018-06-16 00:00,2023-04-28 04:26,,688,
UN1605,Lorong Homestay - Bagong,PR0018,2,3,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,686,
UN1606,Lorong Homestay - Semar,PR0018,2,4,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,687,
UN1607,Lorong Homestay - Gareng,PR0018,2,3,,,,2019-04-21 00:00,,2018-06-16 00:00,2023-04-28 04:26,,686,
UN1609,Sannyas - 1 (Exotic buddha),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2018-12-22 00:00,2023-04-28 04:26,,689,
UN1610,Sannyas - 10 (Hollywood Family Room),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2019-08-26 00:00,2023-04-28 04:26,,689,
UN1611,Sannyas - 2 (Hollywood + Bath),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2018-07-28 00:00,2023-04-28 04:26,,689,
UN1612,Sannyas - 3 (Twin + Shower),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2019-08-02 00:00,2023-04-28 04:26,,689,
UN1613,Sannyas - 4 (Double + Bath),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2018-06-10 00:00,2023-04-28 04:26,,689,
UN1614,Sannyas - 5 (Twin + Shower),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2018-10-19 00:00,2023-04-28 04:26,,689,
UN1615,Sannyas - 6 (Quad),PR0021,2,1,1,1,4,2023-02-27 08:35,4,2018-07-01 00:00,2023-04-28 04:26,,690,
UN1619,Sannyas - 7 (Double),PR0021,2,1,1,1,3,2023-02-27 08:35,3,2018-06-21 00:00,2023-04-28 04:26,,691,
UN1622,Sannyas - 8 (Twin + Shower),PR0021,2,1,0,0,0,2023-02-27 08:35,,2018-06-27 00:00,2023-04-28 04:26,,693,
UN1623,Sannyas - 9 (Twin + Shower),PR0021,2,1,1,1,2,2023-02-27 08:35,2,2019-03-06 00:00,2023-04-28 04:26,,689,
UN1624,Wabisabi - 1 (double),PR0020,2,2,,,,2019-07-26 00:00,,2018-06-16 00:00,2023-04-28 04:26,,694,
UN1625,Wabisabi - 2 (double),PR0020,2,3,,,,2019-07-26 00:00,,2018-06-16 00:00,2023-04-28 04:26,,695,
UN1626,Wabisabi - 3 (twin),PR0020,2,3,,,,2019-07-26 00:00,,2018-06-16 00:00,2023-04-28 04:26,,695,
UN1627,Wabisabi - 4 (double),PR0020,2,3,,,,2019-07-26 00:00,,2018-06-16 00:00,2023-04-28 04:26,,695,
UN1628,Wabisabi - Entire House,PR0020,2,4,,,,2019-07-26 00:00,,2018-06-16 00:00,2023-04-28 04:26,,696,
UN1629,808 Residence - Rose,PR0210,2,1,,,,2018-10-12 00:00,,2018-06-16 00:00,2023-04-28 04:26,,70,
UN1630,808 Residence - Lotus,PR0210,2,4,,,,2019-01-01 00:00,,2016-08-27 00:00,2023-04-28 04:26,,69,
UN1631,808 Residence - Daisy,PR0210,2,4,,,,2019-01-01 00:00,,2018-06-15 00:00,2023-04-28 04:26,,69,
UN1632,Villa Entre Amis,PR0177,2,2,,,,2018-12-10 00:00,,2018-02-18 00:00,2023-04-28 04:26,,496,
UN1633,Mule Malu - King Double,PR0016,2,1,,,,2022-02-09 08:36,,,2023-04-28 04:26,,698,
UN1634,Mule Malu - Queen Double,PR0016,2,3,,,,2022-02-09 08:36,,,2023-04-28 04:26,,699,
UN1635,Sesapi Putih,PR0012,2,2,,,,2019-01-05 00:00,,2018-12-05 00:00,2023-04-28 04:26,,700,
UN1636,Shankara - Bungalow 1,PR0009,2,1,1,1,2,2023-02-27 08:36,2,2018-06-27 00:00,2023-04-28 04:26,,701,
UN1637,Shankara - Bungalow 2,PR0009,2,1,1,1,2,2023-02-27 08:36,2,2018-07-19 00:00,2023-04-28 04:26,,701,
UN1638,Shankara - Bungalow 3,PR0009,2,1,,,,2023-02-27 08:36,,2018-07-14 00:00,2023-04-28 04:26,,702,
UN1639,Shankara - Bungalow 4,PR0009,2,1,1,1,2,2023-02-27 08:36,2,2018-07-11 00:00,2023-04-28 04:26,,701,
UN1640,Shankara - Bungalow 5,PR0009,2,1,1,1,2,2023-02-27 08:36,2,2018-07-29 00:00,2023-04-28 04:26,,701,
UN1641,Coffee Network - Bungalow 1,PR0026,2,3,,,,2018-12-10 00:00,,2018-12-07 00:00,2023-04-28 04:26,,43,
UN1642,Coffee Network - Bungalow 2,PR0026,2,3,,,,2018-12-10 00:00,,2018-09-08 00:00,2023-04-28 04:26,,43,
UN1643,Coffee Network - Bungalow 3,PR0026,2,1,,,,2018-08-18 00:00,,2018-06-09 00:00,2023-04-28 04:26,,44,
UN1644,Coffee Network - Bungalow 4,PR0026,2,2,,,,2018-08-18 00:00,,2018-06-09 00:00,2023-04-28 04:26,,42,
UN1645,Coffee Network - Bungalow 5,PR0026,2,1,,,,2018-08-18 00:00,,2018-06-09 00:00,2023-04-28 04:26,,44,
UN1646,Coffee Network - Bungalow 6,PR0026,2,2,,,,2018-08-18 00:00,,2018-06-09 00:00,2023-04-28 04:26,,42,
UN1647,Sinar Sari - Room 1,PR0008,2,1,,,,2020-09-22 00:00,,2018-08-01 00:00,2023-04-28 04:26,,703,
UN1648,Sinar Sari - Room 2,PR0008,2,1,,,,2020-07-20 00:00,,2018-07-06 00:00,2023-04-28 04:26,,703,
UN1649,Sinar Sari - Room 3,PR0008,2,3,,,,2019-12-04 00:00,,2018-07-18 00:00,2023-04-28 04:26,,704,
UN1650,Sinar Sari - Room 4,PR0008,2,4,,,,2020-01-24 00:00,,2018-08-09 00:00,2023-04-28 04:26,,705,
UN1651,Sinar Sari - Room 5,PR0008,2,3,,,,2020-02-01 00:00,,2019-01-06 00:00,2023-04-28 04:26,,704,
UN1652,Seno Guesthouse - Double 1,PR0007,2,4,,,,2018-09-28 00:00,,2018-07-27 00:00,2023-04-28 04:26,,706,
UN1653,Seno Guesthouse - Double 2,PR0007,2,2,,,,2018-09-12 00:00,,2018-07-26 00:00,2023-04-28 04:26,,707,
UN1654,Seno Guesthouse - Double 3,PR0007,2,4,,,,2018-09-23 00:00,,2018-08-27 00:00,2023-04-28 04:26,,706,
UN1655,Seno Guesthouse - Double 4,PR0007,2,4,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,706,
UN1656,Seno Guesthouse - Double 5,PR0007,2,2,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,707,
UN1657,Seno Guesthouse - Double 6,PR0007,2,2,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,707,
UN1658,Seno Guesthouse - Double 7,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1659,Seno Guesthouse - Double 8,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1660,Seno Guesthouse - Double 9,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1661,Seno Guesthouse - Double 10,PR0007,2,1,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,709,
UN1662,Seno Guesthouse - Double 11,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1663,Seno Guesthouse - Double 12,PR0007,2,2,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,707,
UN1664,Seno Guesthouse - Double 13,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1665,Seno Guesthouse - Twin 1,PR0007,2,2,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,707,
UN1666,Seno Guesthouse - Twin 2,PR0007,2,1,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,709,
UN1667,Seno Guesthouse - Twin 3,PR0007,2,3,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,708,
UN1668,Seno Guesthouse - Twin 4,PR0007,2,4,,,,2018-09-28 00:00,,2018-07-26 00:00,2023-04-28 04:26,,706,
UN1669,Villa Melasti Ungasan,PR0001,2,3,,,,2018-12-09 00:00,,2018-07-20 00:00,2023-04-28 04:26,,710,
UN1670,9 Nelayan - Water Cabin,PR0152,2,1,,,,2022-02-09 08:38,,,2023-04-28 04:26,,712,
UN1671,Lotus - Lumbung 1,PR0308,2,1,,,,2018-10-25 00:00,,2018-08-10 19:34,2023-04-28 04:26,,713,
UN1672,Lotus - Lumbung 2,PR0308,2,2,,,,2018-10-25 00:00,,2018-08-10 19:34,2023-04-28 04:26,,714,
UN1673,Lotus - Lumbung 3,PR0308,2,3,,,,2018-08-24 00:00,,2018-08-10 19:34,2023-04-28 04:26,,715,
UN1674,Lotus - Lumbung 4,PR0308,2,2,,,,2018-10-25 00:00,,2018-08-10 19:34,2023-04-28 04:26,,714,
UN1675,Lotus - Lumbung 5,PR0308,2,3,,,,2018-10-25 00:00,,2018-08-10 19:34,2023-04-28 04:26,,715,
UN1676,Catar Bungalow - 1,PR0309,2,2,,,,2018-08-14 00:00,,2018-08-10 19:43,2023-04-28 04:26,,716,
UN1677,Catar Bungalow - 2,PR0309,2,3,,,,2018-08-16 00:00,,2018-08-10 19:43,2023-04-28 04:26,,717,
UN1678,Catar Lumbung - 3,PR0309,2,4,,,,2018-08-16 00:00,,2018-08-10 19:43,2023-04-28 04:26,,718,
UN1679,Catar Lumbung - 4,PR0309,2,2,,,,2018-08-08 00:00,,2018-08-10 19:43,2023-04-28 04:26,,716,
UN1680,Catar Lumbung - 5,PR0309,2,3,,,,2018-08-16 00:00,,2018-08-10 19:43,2023-04-28 04:26,,717,
UN1681,Favorit Bungalow Twin - 1,PR0310,2,4,,,,2019-03-14 00:00,,2018-08-10 19:50,2023-04-28 04:26,,719,
UN1682,Favorit Bungalow Twin - 2,PR0310,2,4,,,,2019-08-19 00:00,,2018-08-10 19:50,2023-04-28 04:26,,719,
UN1683,Favorit Bungalow Double - 9,PR0310,2,2,,,,2019-03-13 00:00,,2018-08-10 19:50,2023-04-28 04:26,,720,
UN1684,Favorit Bungalow Double - 8,PR0310,2,1,,,,2019-08-19 00:00,,2018-08-10 19:50,2023-04-28 04:26,,721,
UN1685,Favorit Bungalow Double - 3,PR0310,2,4,,,,2018-08-25 00:00,,2018-08-10 19:50,2023-04-28 04:26,,719,
UN1686,Favorit Bungalow Double - 4,PR0310,2,1,,,,2019-08-19 00:00,,2018-08-10 19:50,2023-04-28 04:26,,721,
UN1687,Favorit Bungalow Double - 5,PR0310,2,1,,,,2019-08-19 00:00,,2018-08-10 19:50,2023-04-28 04:26,,721,
UN1688,Favorit Bungalow Double - 6,PR0310,2,1,,,,2019-01-06 00:00,,2018-08-10 19:50,2023-04-28 04:26,,721,
UN1689,Favorit Bungalow Double - 7,PR0310,2,1,,,,2019-08-19 00:00,,2018-08-10 19:50,2023-04-28 04:26,,721,
UN1690,The Box House - Double 1,PR0311,2,1,0,0,0,2022-11-17 03:26,,2018-08-10 19:54,2023-04-28 04:26,,722,
UN1691,The Box House - Double 2,PR0311,2,1,1,1,2,2022-11-17 03:26,2,2018-08-10 19:54,2023-04-28 04:26,,723,
UN1692,The Box House - Double 3,PR0311,2,1,1,1,2,2022-11-17 03:26,2,2018-08-10 19:54,2023-04-28 04:26,,723,
UN1693,The Box House - Twin 4,PR0311,2,1,,,,2022-11-17 03:26,,2018-08-10 19:54,2023-04-28 04:26,,724,
UN1711,Like at Home BookingCom,PR0191,2,3,,,,2018-11-19 00:00,,2018-08-11 18:38,2023-04-28 04:26,,243,
UN1718,Villa Luna Ungasan BookingCom,PR0042,2,1,,,,2019-08-09 00:00,,2018-08-11 19:47,2023-04-28 04:26,,665,
UN1719,Villa Rizki BookingCom,PR0074,2,1,,,,2019-07-25 00:00,,2018-08-11 19:48,2023-04-28 04:26,,579,
UN1722,Room 1,PR0314,1,1,1,1,2,,2,2018-08-11 00:00,2023-04-28 04:26,,730,
UN1723,Wabisabi - Booking.com,PR0020,2,1,,,,2018-10-12 00:00,,2018-08-14 12:17,2023-04-28 04:26,,697,
UN1724,Room 2,PR0314,1,1,1,1,2,,2,2018-08-14 00:00,2023-04-28 04:26,,730,
UN1729,Room 4,PR0314,1,1,1,1,2,,2,2018-08-20 14:30,2023-04-28 04:26,,730,
UN1730,Room 3,PR0314,1,1,1,1,2,,2,2018-08-20 14:31,2023-04-28 04:26,,730,
UN1732,Dalem Pinarak - Whole Property,PR0316,2,5,3,5,5,2023-01-26 07:16,5,2018-08-21 15:45,2023-04-28 04:26,,731,
UN1733,Joglo Mandapa - Deluxe 01 ( Double ),PR0317,2,3,,,,2018-12-24 00:00,,2018-08-21 17:41,2023-04-28 04:26,,732,
UN1734,Wabisabi - Traveloka,PR0020,2,3,,,,2018-09-16 00:00,,2018-08-22 13:20,2023-04-28 04:26,,695,
UN1735,Sari Garden - Bungalow 1,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 11:46,2023-04-28 04:26,,728,
UN1736,Sari Garden - Bungalow 4,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 11:48,2023-04-28 04:26,,728,
UN1737,Sari Garden - Bungalow 5,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 12:05,2023-04-28 04:26,,728,
UN1738,Sari Garden - Bungalow 2,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 12:08,2023-04-28 04:26,,728,
UN1739,Sari Garden - Bungalow 3,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 12:09,2023-04-28 04:26,,728,
UN1740,Sari Garden - Bungalow 6,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 12:11,2023-04-28 04:26,,728,
UN1741,Sari Garden - Bungalow 7,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-23 12:13,2023-04-28 04:26,,728,
UN1743,The Angkal - Bungalow 1,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:49,2023-04-28 04:26,,734,
UN1744,The Angkal - Bungalow 2,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:49,2023-04-28 04:26,,734,
UN1745,The Angkal - Bungalow 3,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:50,2023-04-28 04:26,,734,
UN1746,The Angkal - Bungalow 4,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:51,2023-04-28 04:26,,734,
UN1747,The Angkal - Bungalow 5,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:51,2023-04-28 04:26,,734,
UN1748,The Angkal - Bungalow 6,PR0318,2,1,1,1,2,2022-12-21 23:52,2,2018-08-23 12:52,2023-04-28 04:26,,734,
UN1751,exampleUnit1,PR0321,1,3,,,,2023-08-18 06:30,,2018-08-24 10:18,2023-08-18 06:30,,735,
UN1752,Omah Cening,PR0005,2,4,,,,2019-04-30 00:00,,2018-08-24 14:30,2023-04-28 04:26,,10,
UN1754,Khayangan Resort - Family Room 1,PR0323,2,3,,,,2022-02-09 08:39,,2018-08-28 14:40,2023-04-28 04:26,,736,
UN1755,Khayangan Resort - Deluxe Double 1,PR0323,2,2,,,,2022-02-09 08:39,,2018-08-28 14:43,2023-04-28 04:26,,737,
UN1756,Joglo Mandapa Deluxe Room Double,PR0317,2,4,,,,2018-12-24 00:00,,2018-08-29 10:38,2023-04-28 04:26,,733,
UN1757,Griya Cemara - Family Room,PR0325,2,2,,,,2018-09-02 00:00,,2018-08-29 11:10,2023-04-28 04:26,,738,
UN1758,Sari Garden - Bungalow 8,PR0312,2,1,1,1,2,2022-12-21 23:54,2,2018-08-30 01:13,2023-04-28 04:26,,728,
UN1759,Bedjo Homestay - Single Room Queen 1,PR0326,2,1,1,1,2,2022-11-17 03:53,2,2018-09-03 16:26,2023-04-28 04:26,,739,
UN1760,Bedjo Homestay - Double Room Balcony King 1,PR0326,2,1,1,1,2,2022-11-17 03:53,2,2018-09-04 11:58,2023-04-28 04:26,,739,
UN1761,Bedjo Homestay - Double Room Pool View 1,PR0326,2,1,1,1,2,2022-11-17 03:53,2,2018-09-04 12:03,2023-04-28 04:26,,739,
UN1763,Dasinem Homestay - Fish Pond 1,PR0327,2,1,1,1,2,2022-11-17 03:52,2,2018-09-07 16:41,2023-04-28 04:26,,740,
UN1764,Dasinem Homestay - Upstairs Double,PR0327,2,1,0,0,0,2022-07-15 06:15,,2018-09-07 16:45,2023-04-28 04:26,,741,
UN1765,Dasinem Homestay - Upstairs Merapi View,PR0327,2,1,1,1,2,2022-11-17 03:52,2,2018-09-07 16:47,2023-04-28 04:26,,740,
UN1766,Dasinem Homestay - Upstairs Twin 1,PR0327,2,1,1,1,2,2022-11-17 03:52,2,2018-09-07 16:48,2023-04-28 04:26,,740,
UN1767,Butterfly Bali Guesthouse,PR0328,2,1,1,1,2,2019-08-19 00:00,2,2018-09-09 15:06,2023-04-28 04:26,,743,
UN1768,Happy Ayu Homestay - Entire House,PR0329,2,4,,,,2019-08-10 00:00,,2018-09-10 14:24,2023-04-28 04:26,,745,
UN1769,Butterfly - Superior 1.1,PR0328,2,1,1,1,2,2018-11-08 00:00,2,2018-09-11 15:24,2023-04-28 04:26,,743,
UN1770,Butterfly - Superior 1.2,PR0328,2,1,1,1,2,2018-11-12 00:00,2,2018-09-12 11:52,2023-04-28 04:26,,743,
UN1771,Butterfly - Superior 1.3,PR0328,2,1,1,1,2,2022-02-05 00:00,2,2018-09-12 11:53,2023-04-28 04:26,,743,
UN1772,Butterfly - Superior 1.4,PR0328,2,1,1,1,2,2018-12-17 00:00,2,2018-09-12 11:53,2023-04-28 04:26,,743,
UN1773,Butterfly - Superior 1.5,PR0328,2,1,1,1,2,2019-07-11 00:00,2,2018-09-12 11:54,2023-04-28 04:26,,743,
UN1774,Butterfly Guesthouse - 1.6 (Deluxe),PR0328,2,1,1,1,2,2019-10-12 00:00,2,2018-09-12 11:55,2023-04-28 04:26,,743,
UN1775,Butterfly - Deluxe 1.7,PR0328,2,1,0,0,0,2022-01-12 00:00,,2018-09-12 11:56,2023-04-28 04:26,,744,
UN1776,Butterfly - Superior 2.1,PR0328,2,1,1,1,2,2022-02-05 00:00,2,2018-09-12 11:57,2023-04-28 04:26,,743,
UN1777,Kembang Kuning AGODA,PR0282,2,1,0,0,0,2023-03-22 10:00,,2018-09-12 11:58,2023-04-28 04:26,,206,
UN1778,Butterfly - Superrior 2.6,PR0328,2,1,0,0,0,2019-06-04 00:00,,2018-09-12 11:59,2023-04-28 04:26,,744,
UN1779,Butterfly Guesthouse - 3.1,PR0328,2,1,0,0,0,2019-08-19 00:00,,2018-09-12 12:00,2023-04-28 04:26,,744,
UN1780,Butterfly Guesthouse - 3.2,PR0328,2,1,0,0,0,2022-02-05 00:00,,2018-09-12 12:00,2023-04-28 04:26,,744,
UN1781,Villa Vosa,PR0331,2,3,3,3,6,2020-01-25 00:00,6,2018-09-16 13:28,2023-04-28 04:26,,746,
UN1782,Pondok DD - Room 1,PR0332,2,2,,,,2019-01-11 00:00,,2018-09-16 20:52,2023-04-28 04:26,,747,
UN1783,Pondok DD - Room 2,PR0332,2,1,,,,2019-01-11 00:00,,2018-09-16 20:52,2023-04-28 04:26,,748,
UN1784,Pondok DD - Room 3,PR0332,2,3,,,,2019-01-11 00:00,,2018-09-16 20:53,2023-04-28 04:26,,749,
UN1785,Pondok DD - Room 4,PR0332,2,4,,,,2019-01-11 00:00,,2018-09-16 20:53,2023-04-28 04:26,,750,
UN1786,Pondok DD - Room 5,PR0332,2,1,,,,2019-01-11 00:00,,2018-09-16 20:54,2023-04-28 04:26,,748,
UN1787,Joglo Plawang - Royal Villa,PR0333,2,4,,,,2022-02-09 08:39,,2018-09-17 15:15,2023-04-28 04:26,,751,
UN1788,D'java Ambarukmo 2,PR0334,2,2,,,,2022-02-09 08:39,,2018-09-17 16:22,2023-04-28 04:26,,754,
UN1789,Sannyas - 5 (Twin + Shower),PR0021,2,1,,,,2023-02-27 08:35,,2018-09-18 17:50,2023-04-28 04:26,,692,
UN1791,Breeze Hidden Village - 6,PR0314,2,1,,,,,,2018-09-19 14:15,2024-05-02 06:57,,730,
UN1792,Ayu Laba - Room 1 & 2,PR0037,2,4,,,,2019-06-16 00:00,,2018-09-22 00:57,2023-04-28 04:26,,64,
UN1793,Ayu Laba - Room 3 & 4,PR0037,2,2,,,,2020-04-22 06:56,,2018-09-22 00:57,2023-04-28 04:26,,63,
UN1794,Ayu Laba - Room 5 & 6,PR0037,2,3,,,,2020-04-22 06:56,,2018-09-22 00:58,2023-04-28 04:26,,65,
UN1795,Ayu Laba - Room 7 & 8,PR0037,2,4,,,,2020-04-22 06:56,,2018-09-22 00:58,2023-04-28 04:26,,64,
UN1796,Ayu Laba - Room 9 & 10,PR0037,2,2,,,,2020-04-22 06:56,,2018-09-22 00:59,2023-04-28 04:26,,63,
UN1798,Wabisabi - 2 Bedrooms with Bohemian Design,PR0020,2,4,,,,2018-12-01 00:00,,2018-09-24 10:43,2023-04-28 04:26,,696,
UN1799,Nusa Majesty - 1 (Bungalow),PR0335,2,2,,,,2019-10-17 00:00,,2018-09-26 14:04,2023-04-28 04:26,,755,
UN1800,Nusa Majesty - 2 (Bungalow),PR0335,2,4,,,,2019-05-02 00:00,,2018-09-26 15:22,2023-04-28 04:26,,756,
UN1801,Nusa Majesty - 3 (Bungalow),PR0335,2,3,,,,2020-02-12 00:00,,2018-09-26 15:23,2023-04-28 04:26,,757,
UN1802,Ocean Terrace - Standar Cabin 1,PR0336,2,1,1,1,2,2023-01-17 04:52,2,2018-09-26 15:28,2023-04-28 04:26,,759,
UN1803,Ocean Terrace - Standar Cabin 2,PR0336,2,1,1,1,2,2023-01-17 04:52,2,2018-09-26 15:29,2023-04-28 04:26,,759,
UN1804,Ocean Terrace - Standar Cabin 3,PR0336,2,1,,,,2022-11-22 05:39,,2018-09-26 15:30,2023-04-28 04:26,,760,
UN1805,Ocean Terrace - Standar Cabin 4,PR0336,2,1,,,,2023-01-17 04:52,,2018-09-26 15:31,2023-04-28 04:26,,760,
UN1806,Ocean Terrace - Standar Cabin 5,PR0336,2,1,0,0,0,2023-01-17 04:52,,2018-09-26 15:31,2023-04-28 04:26,,761,
UN1807,Ocean Terrace - Standar Cabin 6,PR0336,2,1,0,0,0,2023-01-17 04:52,,2018-09-26 15:32,2023-04-28 04:26,,761,
UN1808,Ocean Terrace - Standar Cabin 7,PR0336,2,1,0,0,0,2023-01-17 04:52,,2018-09-26 15:32,2023-04-28 04:26,,761,
UN1809,Ocean Terrace - Deluxe Atas,PR0336,2,1,0,0,0,2023-01-17 04:52,,2018-09-26 15:43,2023-04-28 04:26,,761,
UN1810,Ocean Terrace - Delux Bawah,PR0336,2,1,0,0,0,2023-01-17 04:52,,2018-09-26 15:44,2023-04-28 04:26,,761,
UN1811,Villa Q4 Atas,PR0337,2,2,,,,2022-02-09 08:39,,2018-09-26 16:34,2023-04-28 04:26,,762,
UN1812,Villa Q4 Bawah,PR0337,2,1,,,,2022-02-09 08:39,,2018-09-26 16:35,2023-04-28 04:26,,763,
UN1813,Villa Casa Mia - Room 2,PR0050,2,2,,,,2019-06-30 00:00,,2018-09-27 17:22,2023-04-28 04:26,,631,
UN1814,"Ayu Laba - Room 1, 2, 3.",PR0037,2,4,,,,2019-07-01 00:00,,2018-09-28 12:17,2023-04-28 04:26,,64,
UN1815,Nusa Majesty - 4 (Bungalow),PR0335,2,1,,,,2019-12-24 00:00,,2018-10-01 14:33,2023-04-28 04:26,,758,
UN1816,Nusa Majesty - 5 Double,PR0335,2,1,,,,2019-09-20 00:00,,2018-10-01 14:38,2023-04-28 04:26,,758,
UN1817,Nusa Majesty - 6 Double,PR0335,2,1,,,,2019-09-30 00:00,,2018-10-01 14:38,2023-04-28 04:26,,758,
UN1818,Nusa Majesty - 7 Twin,PR0335,2,2,,,,2019-07-04 00:00,,2018-10-01 14:39,2023-04-28 04:26,,755,
UN1819,Nusa Majesty - 8 Twin,PR0335,2,1,,,,2019-10-14 00:00,,2018-10-01 14:40,2023-04-28 04:26,,758,
UN1820,Nusa Majesty - 9 Double,PR0335,2,2,,,,2019-09-09 00:00,,2018-10-01 14:42,2023-04-28 04:26,,755,
UN1821,Nusa Majesty -10 Double,PR0335,2,3,,,,2019-09-18 00:00,,2018-10-01 14:44,2023-04-28 04:26,,757,
UN1822,Unit 1 (Downstairs),PR0339,2,1,1,1,2,2023-10-10 03:02,2,2018-10-06 14:01,2023-10-10 03:02,,1163,
